path,wav2vec2,4gram
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e18c12830.flac,নজরুল ও চন্দন সহছয়জনের,নজরুল ও চন্দন সহ ছয়জনের
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e18eca49f.flac,যা পাকিস্তানে ছাপিয়ে যায়,যা পাকিস্তানে ছাপিয়ে যায়
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e18eef7d2.flac,আমাদের সময়,আমাদের সময়
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e18fd577f.flac,যুদ্ধ পতাকা,যুদ্ধ পতাকা
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e192d2a3a.flac,রাস্তায় নেমেছিলেন,রাস্তায় নেমেছিলেন
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e19722c3b.flac,হতে বিন্ন,হতে ভিন্ন
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e19ce7eed.flac,দীর্ঘ স্থায়ী ফল,দীর্ঘস্থায়ী ফল
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e1a1d5629.flac,পত্র পতনশীল বৃক্ষ,পত্র পতনশীল বৃক্ষ
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e1a1e1292.flac,সেটা আমার ছবিতে,সেটা আমার ছবিতে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e1a3c0d8b.flac,উপনিত হন,উপনীত হন
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e1a71a1fb.flac,বা শিল্পীদের,শিল্পীদের
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e1af98c00.flac,আরজন যাত্রি,আটজন যাত্রী
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e1b1cb790.flac,তাদের সবাই বিমানবাহিনীর সদস্য,তাদের সবাই বিমানবাহিনীর সদস্য
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e1b53eb02.flac,নানি পেটেছিলেন জায়নামাজ,নানি পেতেছিলেন জায়নামাজ
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e1ca5ec41.flac,ব্রণে সমস্যা কমে যায়,ব্রণের সমস্যা কমে যায়
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e1cc4f653.flac,বিজেবীরএক এমপি,বিজেপির এক এমপি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e1dbdf3aa.flac,ছাতাসানে জয়,ছাতা সানে জয়
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e1e947e84.flac,এই সরকারের মেয়াদের,এই সরকারের মেয়াদের
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e1f102a5d.flac,আমি কাছে না থাকলে,আমি কাছে না থাকে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e1f5a9bba.flac,এমকে রহমান,এম কে রহমান
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e1fb1a452.flac,ডিজেনার্সি হলিউডি সেলেব্রিটিদের সিনে,ডিজেনারসি হলিউডি সেলিব্রিটিদের সিনে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e204e74d0.flac,আঠারো শতকের সর্বশ্রেষ্ঠ নড়পতি,আঠারো শতকের সর্বশ্রেষ্ঠ নরপতি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e2063fe16.flac,মেরুদণ্ডি প্রাণীতে,মেরুদণ্ডী প্রাণীতে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e20ffa3cc.flac,আমাদের অপ্রহণ করে,আমাদের অপরহণ করে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e213fbd91.flac,মৃত্যু বীশ মার্থ অনিশ্য অষ্ট্ আসি,মৃত্যু বিশ মার্চ অনিষ্ট অষ্ট আসি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e2177de2b.flac,খবর নিয়ে জানা গেলো,খবর নিয়ে জানা গেল
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e21d989f1.flac,ততত্বাবধয়ক সরকারের অধীনে,তত্ত্বাবধায়ক সরকারের অধীনে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e21f06501.flac,া ঢাকা মহানগর দায়রাজোজ আতালক ভবনে,ঢাকা মহানগর দায়রা জজ আদালত ভবনে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e2221116f.flac,আর লতার সাথে সুন ছি,আর তার সাথে শুনছি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e22538da4.flac,মজার কবিতা,মজার কবিতা
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e22738ab5.flac,পর্বুনতার বাইরে,পর্বুনতার বাইরে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e22dfeaaa.flac,মোন ভালো নেই,মন ভালো নেই
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e22e281cf.flac,করাহোক,করা হোক
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e2314f576.flac,ঠিকাদারের মধ্যে,ঠিকাদারের মধ্যে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e231f44f8.flac,আর এভাবেই মীর মোশাররফ হোসেন,আর এভাবেই মীর মোশাররফ হোসেন
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e234e8bb9.flac,অবিনাস কার্ণ সতর রানে,অবিনাস কার্ন সতর রানে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e23b6c2a4.flac,বের করে আনতে থাকে পুলিশ,বের করে আনতে থাকে পুলিশ
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e23cdcfa0.flac,কালো শাড়টি বাধা করই গাছে,কালো সারটি বাধা কড়ই গাছে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e23f44f2b.flac,দ্রুত শেষ করার জন্য,দ্রুত শেষ করার জন্য
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e24343523.flac,এটুয়াই প্রোগ্রাম মূলত,অটোয়া প্রোগ্রাম মূলত
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e24ef2f16.flac,তারা এজন্য,তারা এ জন্য
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e25a6646c.flac,যদি যে কোন রকমে,যদি যে কোনো রকমে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e262d3df1.flac,কিন্তু এই ব্যাক যাতি,কিন্তু এই ব্যাগ হাতে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e26913608.flac,অসম পারদর্শী,অসম পারদর্শী
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e26a2565e.flac,তিনি লিখেছেন রাজনৈতিক উপন্যাস,তিনি লিখেছেন রাজনৈতিক উপন্যাস
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e27f2fbff.flac,তা ইম্রাণ সরকার বলেননি,তা ইমরান সরকার বলেননি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e2823a400.flac,গোলাব ফুল,গোলাপ ফুল
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e28a8c480.flac,নতুন অধিকার,নতুন অধিকার
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e28d76476.flac,টুতা ফোটন ওারলক ফিক্সার,তা ফোন ওয়ার্কার্স
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e28f08426.flac,জী সকল কারণ,যে সকল কারণ
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e291e6a9f.flac,সেখানেই নামাজ পড়েন,সেখানেই নামাজ পড়েন
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e29a73eb1.flac,লন্ডন এবং দুবায়,লন্ডন এবং দুবাই
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e29fec033.flac,কিছু সষ্ব উৎপাদন করা,কিছু শস্য উৎপাদন করা
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e2a055353.flac,মেখ ফেলে ছায়া,মেঘ ফেলে ছায়া
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e2a1cd745.flac,চালু হয়,চালু হয়
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e2a285baa.flac,অনুষ্ঠানে বিশেষ অতিথি ছিলেন,অনুষ্ঠানে বিশেষ অতিথি ছিলেন
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e2a813123.flac,হল টারাযার নয়শ প্রচাসী জন,হল চারা যার নয়শপ্রচাসীজন
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e2a8915e4.flac,সেখানে ব্রিটেনের,সেখানে ব্রিটেনের
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e2af740e2.flac,ঐ নির্বাচনে,ও নির্বাচনে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e2b4a9743.flac,মুসলমান দুজন,মুসলমান দুজন
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e2b536087.flac,কুরোক্ষেত্রে যুদ্ধ,কুরুক্ষেত্রে যুদ্ধ
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e2b581b13.flac,সেটা আর হয়ে উঠেনি,সেটা আর হয়ে ওঠেনি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e2b5c7f2c.flac,এবং অন্য দিকে শ্রমপুজির মধ্যে,এবং অন্যদিকে শ্রমপুজির মধ্যে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e2b893d5d.flac,পেট্রো বাংলার অধীনস্থ প্রতিষ্ঠান,পেট্রোবাংলার অধীনস্থ প্রতিষ্ঠান
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e2c61ad67.flac,তেমন স্বীকৃতির জন্যে,তেমন স্বীকৃতির জন্য
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e2cb554ab.flac,তোমাকি দেখার জন্যে,তোমাকে দেখার জন্যে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e2ce3195c.flac,চার ভাই তিন বোনের মধ্যে,চার ভাই তিন বোনের মধ্যে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e2d3288c6.flac,সারীরিক মানসিক,শারীরিক মানসিক
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e2d3c5f73.flac,করা হয় ফ্লসে,করা হয়
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e2db8c5eb.flac,যখন রাজাকাদের আমরা দেশি,যখন রাজাকারদের আমরা বেশি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e2e5df550.flac,আমার মেে ত,আমার মেয়ে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e2e607675.flac,বিচিত্র রঙের এসব জাদরেদ দাম,বিচিত্র রঙের এসব চাদরে দাম
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e2e91fbf3.flac,ইতিহাসের বিখ্যাত রাণী,ইতিহাসের বিখ্যাত রানী
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e2ec5983a.flac,সেনা সদস্য ও পক্ষি বিদ,সেনা সদস্য ও পক্ষী বিদ
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e2f644b92.flac,সেটার জন্য মরিয়া,সেটার জন্য মরিয়া
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e2f90fda6.flac,রাতেসে গোলায় ফাস দেয়,রাতে সে গলায় ফাঁস দেয়
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e2fe29017.flac,ভারতের খবর,ভারতের খবর
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e30005d98.flac,জীর্ণ দীর্ণ ঘুনেধরা,জীর্ণ বীর্য ঘুণে ধরা
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e307634b0.flac,বিঘ্নীত হচ্ছে আমদানী রপ্তানীয়,বিঘ্নিত হচ্ছে আমদানি রপ্তানিও
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e30a5ef7f.flac,তাকে পীষ্তে হতো শিল পাটায়,তাকে পিষতে হতো শিলপাটায়
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e30fd865a.flac,দখল করেছিলেন তিনি,দখল করেছিলেন তিনি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e3186be4c.flac,আঝহার আলির,আজহার আলীর
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e318fd323.flac,জদ্ব করেছে,জদ্ব করেছে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e31e63b65.flac,লুকিয়ে পড়েছেন,লুকিয়ে পড়েছেন
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e329a0b7d.flac,ডিস রেকর্ড করছেন,বেশ রেকর্ড করছেন
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e329b2019.flac,এত্ম বিভিন্ন যে,এত্ত বিভিন্ন যে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e3300d55a.flac,ঢাকা কলেজ,ঢাকা কলেজ
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e33142d3f.flac,টুকটাক অভিনা করেছেন তিনি,টুকটাক অভিনয় করেছেন তিনি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e33510632.flac,বের করার ক্ষেত্রে,বের করার ক্ষেত্রে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e3360be96.flac,অপ্রধানমন্ত্রী হতে চলেছেন,প্রধানমন্ত্রী হতে চলেছেন
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e33683a4d.flac,নতিপত্র আর সিসিটিভির ভিডিও ফুটে,নথিপত্র আর সিসিটিভির ভিডিও ফুটেজ
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e3397bef1.flac,অধিকারের কাছে,অধিকারের কাছে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e34e0472b.flac,অনেকাংশে সত্ব হলেও,অনেকাংশে সত্য হলেও
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e356d4097.flac,এই বয়সে,এই বয়সে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e35ea160a.flac,সতিশ জাগিয়া,সতীশ জাগিয়া
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e361bfb5d.flac,দুই শূন্ন ঘলে হেরে যাওয়,দুই শূন্য গোলে হেরে যায়
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e366725e9.flac,সে সময়ে তলন্তের দায়িত্ব পাকতা,সে সময় তদন্তের দায়িত্ব পারত
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e368594d7.flac,মৃত্যুর মত শূন্য,মৃত্যুর মতো শূন্য
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e36ddf967.flac,উপদেশ বানি,উপদেশ বাণী
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e372cd1c4.flac,সওকত আলী সম্পর্কে,শওকত আলী সম্পর্কে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e376c15ab.flac,তবে কলকাতার মধ্যে,তবে কলকাতার মধ্যে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e378c60eb.flac,তাদের হত্যাল কর্মসূথি,তাদের হত্যালকর্মসূথি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e37987331.flac,অজ্ঞাত বাসে যাত্রা কল্প,অজ্ঞাত বাসে যাত্রা কল্প
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e379b4cda.flac,তসলিমা নাসরীণের লজ্জা বই,তসলিমা নাসরিনের লজ্জা বই
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e37ab4e36.flac,ইতিহাস চরিত্র ঘটনা,ইতিহাস চরিত্র ঘটনা
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e382e6e25.flac,কাফরুল থানা পুলিশ,কাফরুল থানা পুলিশ
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e38ef7736.flac,উদ্যার কর্মীরা বের করে তার স্বামে,উদ্ধার কর্মীরা বের করে তার স্বামী
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e392bcf08.flac,ক্ষিপ্ত হয়ে উঠে বলে,ক্ষিপ্ত হয়ে উঠে বলে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/4e/4e394d78a9.flac,টিজানা গেলো,টি জানা গেল
