path,wav2vec2,4gram
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/73456107ba.flac,পাকিস্তানের সহিংশতা বন্ধ করা,পাকিস্তানের সহিংসতা বন্ধ করা
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7345aec1b6.flac,তবু তাকে শুরুর একাদোশে,তবু তাঁকে শুরুর একাদশে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7345b405fc.flac,ক্ষমতার বাইরে থাকা অবস্থায়,ক্ষমতার বাইরে থাকা অবস্থায়
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/73460fa7f6.flac,যথাযতথ ব্যবস্থা নীতে,যথাযথ ব্যবস্থা নিতে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7346df0dea.flac,বিশ্লেষণ করতে নাপাল লোক,বিশ্লেষণ করতে নাপাল লোক
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/73471d4556.flac,আছাদের পক্ষে,তাদের পক্ষে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7347651694.flac,দুর্ ঘটনা স্থলে যাওয়ার পর,দুর্ঘটনা স্থলে যাওয়ার পর
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/734781ed7a.flac,ততকালীন মুসলিম সম্প্রদায়,তৎকালীন মুসলিম সম্প্রদায়
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7347c7bd7f.flac,যে আর খান রবিন,যে আর খান রবিন
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7347db9401.flac,যেবা বহক,যে বহু
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7347e1e44c.flac,শতাধিক সদস্যকে,শতাধিক সদস্যকে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7348114193.flac,আজ প্রকাশ করেছে,আজ প্রকাশ করেছে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/734820fb20.flac,এমপি নির্বাচন কমিশন,এমপি নির্বাচন কমিশন
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/73489226ec.flac,অনেকে অনেক প্রকার,অনেকে অনেক প্রকার
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7348b0c4f0.flac,এভাবেএই হোস্নিম  পারকের অধীনেয়,এভাবেই হোসনি মোবারকের অধীনে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7348c1ad0d.flac,পরে সিঙ্গাপুরের এক হাসপাতালে,পরে সিঙ্গাপুরের এক হাসপাতালে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7348dbe395.flac,এ কুজ কী দেন,এই কোচকে দেন
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/73494c028e.flac,সে সম্মন্দেহ যথেষ্ট সন্দেহ আছে,সে সম্বন্ধে যথেষ্ট সন্দেহ আছে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/73497442e8.flac,বিশেষ করে মাথা,বিশেষ করে মাথা
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7349915406.flac,কিছু স্বাস্বাধীনচেতা মেক্সিকান,কিছু সব স্বাধীনচেতা মেক্সিকান
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7349dd736b.flac,মঙ্গলবার সকল দষ্টের দিকে,মঙ্গলবার সকাল দশটার দিকে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/734a990c34.flac,তারপর বদ্দিঠাকুর বড়লেন,তারপর বদ্রি ঠাকুর বললেন
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/734aaeb5d6.flac,এখন চল্লিশ লাক মান,এখন চিকন
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/734ac98f54.flac,অমান,
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/734aec069f.flac,,
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/734b0348b1.flac,আরও কোটি আছে,আরও কোটি আছে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/734b27caa9.flac,যাদের প্রায় সবাই এবার ক্ষতিগ্রস্থ হচ্ছেন,যাদের প্রায় সবাই এবার ক্ষতিগ্রস্ত হচ্ছেন
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/734b5584a5.flac,এটি স্বয়ক ভূমিকা রাখে,এটি স্বয়কভূমিকা রাখে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/734b97f467.flac,লোক খেপে ছিল কেনো,লোক খেপে ছিল কেন
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/734cec6442.flac,গল্পে লউটিভ্যাঙকাস,গল্পে উটিবক
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/734d277758.flac,তোমাকে ভাল বাসি,তোমাকে ভালোবাসি
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/734d3d2a6f.flac,সুক্রবার মিউজিকেল লাইভ শো,শুক্রবার মিউজিকের লাইভ শো
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/734d79f939.flac,প্রতিমহোটতে,প্রতিম হটতে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/734d8c415b.flac,দলের অধিনায়ক মুসুকুর রহিম জানান,দলের অধিনায়ক মুশফিকুর রহিম জানান
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/734dbbef6b.flac,িনি দে,
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/734e6394b1.flac,উত্তর বঙ্গ,উত্তরবঙ্গ
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/734f62ef16.flac,সন্ধা পৌনে ছয়টা,সন্ধা পৌনে ছয়টা
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/734f70544e.flac,ঠিক টতটাই ভারতেও,ঠিক ততটাই ভারতেও
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/734fcab50a.flac,আমার ঘনিষ্ট বন্ধু,আমার ঘনিষ্ঠ বন্ধু
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/734fe45ac2.flac,দশ সাংবাদিক আহত হন,দশ সাংবাদিক আহত হন
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7350840eff.flac,তারও আস,তারও আস
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7350880287.flac,আবিদন পত্রটি পাঠান্যো হবে,আবেদনপত্রটি পাঠানো হবে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/735096cca5.flac,শিয়া পুন্নার্থীদের ওপর,শিয়া পুণ্যার্থীদের ওপর
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7350d57337.flac,বার্সেলোনার পয়েন্ট ব্যবধান এখন চার,বার্সেলোনার পয়েন্ট ব্যবধান এখন চার
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/73514b984a.flac,এবং বর্তমানে এটি,এবং বর্তমানে এটি
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/73514be08c.flac,অর্থাট অধ্যেক অর্থ,অর্থাৎ অর্ধেক অর্থ
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7351f2bef0.flac,ততটা ঘটেনি,ততটা ঘটেনি
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/735277f01a.flac,হাওড়া ব্রিজের গল্পটিও,হাওড়া ব্রিজে গল্পটিও
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7352db453e.flac,মরে যাই লাগে না,মরে যাই লাগে না
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/73536c9c53.flac,ফ্যাক্স মারফো,ফ্যাক্স মার
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7353ada32a.flac,নিশাচর পক্ষি দিগের চিৎকার,নিশাচর পক্ষী দিকে চিৎকার
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7353c115ad.flac,বিশেষ করে কৃষি,বিশেষ করে কৃষি
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/735452f8f0.flac,ধান ও তেলের কল,ধান ও তেলের কল
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7354ddd13b.flac,হাসপুর থেকে,হাস পুর থেকে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/73555da974.flac,বালাদেশের রাজধানী,বাংলাদেশের রাজধানী
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7355a773c6.flac,ধর্মপ্রদেশকের মধ্যে শ্ত্রী চৈত্তন্ন দেব,ধর্ম প্রদেশের মধ্যে শ্রী চৈতন্য দেব
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7355c938a7.flac,খবর তাদের কাছে নেই,খবর তাদের কাছে নেই
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/73562496d5.flac,তুমি জ মার কবিতা,তুমি আমার কবিতা
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/735634dfbf.flac,এই পর্যায়ে বিজিবি,এই পর্যায়ে বিজিবি
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/73565f65cd.flac,গণমাধ্যমের কর্মীদের মধ্যে,গণমাধ্যমের কর্মীদের মধ্যে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/73569d9d75.flac,বিখ্যাত কল্পবিজ্ঞান উপন্যাস,বিখ্যাত কল্পবিজ্ঞান উপন্যাস
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7356a72d33.flac,সেখানে বিদ্যুত থাকে না,সেখানে বিদ্যুৎ থাকে না
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7356db54a2.flac,বসবাস করে,বসবাস করে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7356ecfaf4.flac,ত নয়জন কে,কত নয়জনকে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/735711beab.flac,ভদ্র খালি হাই স্কুল মাঠে,ভদ্র খালি হাইস্কুল মাঠে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/735725ad7d.flac,মালয়েশিয়ার লোক পাঠানো হচ্ছে,মালয়েশিয়ার লোক পাঠানো হচ্ছে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7357ab6ec6.flac,সরকারের মধ্যে নেই,সরকারের মধ্যে নেই
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7358ac2d46.flac,নিষ্চ কোন লেখায় টোকাবেন,নিশ্চয় কোনো লেখায় চোকাবেন
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7358cedbcc.flac,যদিও আটাত্ম রান করেই,যদিও আটাত্মরানকরেই
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7359229f1d.flac,র কে এ খেলা,এ খেলা
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/73592fea48.flac,মা অকটপা,মা অক্টোপাস
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/735969bf9c.flac,শাস্ত্ীর সঙ্গীত বিভাগে,শাস্ত্রীয় সংগীত বিভাগে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7359cef810.flac,প     এক ব্ক্ষা জানিেছে,এক ব্যাখ্যা জানিয়েছে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7359d2a171.flac,সকলে অদৃশ্য হইল,সকলে অদৃশ্য হইল
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/735a0fa118.flac,ওবদু বেগমের অবস্থা,বদু বেগমের অবস্থা
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/735a22e34b.flac,নিয়ে যেত মসুলা,নিয়ে যেত মসলা
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/735a3e19a7.flac,বিশেষ অভিজান চলছে,বিশেষ অভিযান চলছে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/735a6240bf.flac,এতে ক্ষতির পরিমাণ দ্বারাচ্ছে,এতে ক্ষতির পরিমাণ দাঁড়াচ্ছে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/735a666215.flac,দেহ উদ্ধার হয়,দেহ উদ্ধার হয়
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/735b023928.flac,অলাউট হয়ে যায় ভারত,লাউ হয়ে যায় ভারত
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/735bd76df8.flac,ইংগিত দের নাজমুল,ইঙ্গিত দেন নাজমুল
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/735c0226b3.flac,এরা সবাই চুনারু ঘাট উপজেলার,এরা সবাই চুনারুঘাট উপজেলার
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/735c9fdb39.flac,পুরুষগুলো বলে,পুরুষ গুলো বলে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/735d42a1d8.flac,মুক্তিযোদ্ধার দলে নাম লেখায় করিম,মুক্তিযোদ্ধার দলে নাম লেখায় করিম
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/735d849d2c.flac,এই বিশেষ ঘটনাকে,এই বিশেষ ঘটনাকে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/735e2b2caa.flac,আত শিক্ষক,আহত শিক্ষক
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/735e2c2345.flac,এই সকল নামের সঙ্গে,এই সকল নামের সঙ্গে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/735e3c8e8c.flac,যখন কোনো গতিকে,যখন কোনো গতিকে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/735e896599.flac,ফলে সীপ উৎপাদ না,ফলে সিপাৎপাদনা
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/735f242feb.flac,ছবিটি পশ্িত হয়,ছবিটি প্রিত হয়
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/735f2449cd.flac,মঙ্গল বা দুপুরে,মঙ্গলবার দুপুরে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/735fc3212d.flac,বার্তাবহমনে,বার্তাবহ মনে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/735fdd4b64.flac,ফেশিল জ ওসদ,ফেশিলজওসদ
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/735ffc9b98.flac,নিজেচে,নিজে চে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7360c654f0.flac,তাহার দুভাই,তাহার দুভাই
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7360c9409a.flac,শামসুল হক টুকু বলেছেন,শামসুল হক টুকু বলেছেন
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/736117aae9.flac,দুয়েজে দুই শালের বাইশ সন,দুয়েটা দুই সালের বাইসন
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/73616195ac.flac,আশ্রয় নিতে পারে,আশ্রয় নিতে পারে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7361cd6b4c.flac,ওটাকে কখনো,ওটাকে কখনো
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/73621a2167.flac,মায়ের সঙ্গে,মায়ের সঙ্গে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/73625cb5f0.flac,মানষিক বিকাশ,মানসিক বিকাশ
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7362cfe452.flac,উত্তর অঞ্চলের বগুড়া এবং শিহাজবঞ্জে,উত্তর অঞ্চলের বগুড়া এবং শিহাজবঞ্জে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7362d541b9.flac,বেসরকারী শিক্ষক নিবন্ধন দুইহাজের চদ্য,বেসরকারি শিক্ষক নিবন্ধন দুই হাজার চৌদ্দ
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/736349830c.flac,তার মানুষ গঠনে,তার মানুষ গঠনে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7364068ca4.flac,স্থাপন করেছে,স্থাপন করেছে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/736425986b.flac,এখন ইয়াসের আর্ফাতের মৃত্যুকে,এখন ইয়াসের আরফাত এর মৃত্যুকে
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/7364668cef.flac,আলিঙ্গন করুণ,আলিঙ্গন করুণ
/root/.cache/huggingface/datasets/downloads/extracted/ed0ea3520aaa0d1f966696e7ec0927d93a3e1bfe7a8eac7890837421ca4c079c/asr_bengali/data/73/73648a736f.flac,ইিমালয় থেকে উৎপত্তি হয়ে তীবতের দেতর দিয়ে তা ব্রহ্মকুত্র নামে ওর্ণাচল হয়ে বাংলাদেশে প্রবেশ করেছে,হিমালয় থেকে উৎপত্তি হয়ে তিব্বতের ভেতর দিয়ে তা ব্রহ্মপুত্র নামে অরুণাচল হয়ে বাংলাদেশে প্রবেশ করেছে
